epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
547,1748.05,0.36753,0.2736,0.88354,0.64183,0.66234,0.66333,0.63201,0.36825,0.30345,0.88132,0.000656568,0.000656568,0.000656568
548,1751.36,0.39608,0.28271,0.90789,0.64103,0.66157,0.66333,0.63096,0.36899,0.33753,0.88353,0.000655154,0.000655154,0.000655154
549,1754.54,0.37357,0.27219,0.87999,0.6411,0.65767,0.66333,0.62928,0.36778,0.32968,0.88007,0.000653739,0.000653739,0.000653739
550,1757.91,0.37355,0.27081,0.90432,0.96257,0.66667,0.66333,0.61952,0.37344,0.30109,0.88867,0.000652324,0.000652324,0.000652324
551,1761.13,0.38147,0.26626,0.88443,0.63681,0.66667,0.66333,0.61611,0.37033,0.31197,0.88953,0.000650909,0.000650909,0.000650909
552,1764.54,0.37442,0.27672,0.89589,0.64766,0.66667,0.66333,0.62801,0.35932,0.28279,0.88423,0.000649495,0.000649495,0.000649495
553,1767.91,0.38008,0.27876,0.89632,0.98875,0.66667,0.66333,0.63482,0.36029,0.26093,0.88366,0.00064808,0.00064808,0.00064808
554,1771.49,0.38778,0.26694,0.88688,0.99197,0.66667,0.66333,0.62,0.39167,0.25236,0.90195,0.000646665,0.000646665,0.000646665
555,1774.83,0.36564,0.2596,0.88321,0.99274,0.66667,0.66333,0.62121,0.39748,0.25465,0.90136,0.000645251,0.000645251,0.000645251
556,1778.27,0.36678,0.25815,0.86708,0.99105,0.66667,0.66333,0.63423,0.38699,0.25845,0.89343,0.000643836,0.000643836,0.000643836
557,1781.42,0.37615,0.27593,0.90295,0.98815,0.66667,0.66333,0.63598,0.36517,0.26307,0.88362,0.000642421,0.000642421,0.000642421
558,1784.54,0.36519,0.25664,0.8698,0.97916,0.66667,0.66333,0.6389,0.35986,0.25824,0.88154,0.000641007,0.000641007,0.000641007
559,1787.8,0.36791,0.27165,0.87775,0.64937,0.66667,0.66333,0.64263,0.36262,0.26248,0.87965,0.000639592,0.000639592,0.000639592
560,1791.26,0.37288,0.26595,0.90241,0.99254,0.66667,0.66333,0.63584,0.37988,0.23274,0.88791,0.000638177,0.000638177,0.000638177
561,1794.76,0.36827,0.27572,0.88112,0.99015,0.66667,0.66333,0.6299,0.37646,0.25177,0.88369,0.000636762,0.000636762,0.000636762
562,1798,0.35083,0.2556,0.88333,0.6455,0.66535,0.66333,0.64398,0.34813,0.29083,0.8724,0.000635348,0.000635348,0.000635348
563,1801.12,0.37919,0.27054,0.89966,0.66667,0.66519,0.66333,0.64445,0.35041,0.32674,0.87088,0.000633933,0.000633933,0.000633933
564,1804.23,0.34209,0.2421,0.87473,0.66667,0.66542,0.66333,0.63644,0.34739,0.33083,0.87236,0.000632518,0.000632518,0.000632518
565,1807.7,0.3727,0.2605,0.87928,0.66596,0.66667,0.66333,0.64533,0.35168,0.2965,0.8759,0.000631104,0.000631104,0.000631104
566,1810.92,0.37301,0.26598,0.88133,0.98558,0.66667,0.66333,0.63946,0.35248,0.23511,0.87935,0.000629689,0.000629689,0.000629689
567,1814.14,0.37322,0.26923,0.89351,0.99084,0.66667,0.66333,0.63513,0.36465,0.22058,0.8839,0.000628274,0.000628274,0.000628274
568,1817.44,0.36892,0.26167,0.9011,0.99327,0.66667,0.66333,0.62487,0.37465,0.2194,0.88892,0.000626859,0.000626859,0.000626859
569,1820.93,0.38442,0.27589,0.89475,0.99336,0.66667,0.66333,0.6329,0.37464,0.22793,0.88613,0.000625445,0.000625445,0.000625445
570,1824.41,0.38725,0.27813,0.89022,0.65599,0.66667,0.66333,0.63131,0.35249,0.21567,0.87582,0.00062403,0.00062403,0.00062403
571,1827.92,0.38346,0.2729,0.90193,0.65127,0.66667,0.66333,0.64403,0.35045,0.22713,0.8754,0.000622615,0.000622615,0.000622615
572,1831.43,0.34519,0.24752,0.88466,0.6456,0.66667,0.66333,0.63459,0.35032,0.23601,0.87869,0.000621201,0.000621201,0.000621201
573,1835.06,0.37517,0.26722,0.88799,0.64794,0.66667,0.66333,0.62798,0.3498,0.23232,0.87644,0.000619786,0.000619786,0.000619786
574,1838.56,0.35166,0.25672,0.87255,0.99051,0.66667,0.66333,0.63217,0.35586,0.21096,0.87919,0.000618371,0.000618371,0.000618371
575,1841.99,0.35812,0.25735,0.87834,0.9889,0.66667,0.66333,0.63069,0.36578,0.22671,0.88564,0.000616956,0.000616956,0.000616956
576,1845.35,0.34259,0.24128,0.88144,0.97773,0.66667,0.66333,0.642,0.34372,0.25908,0.8764,0.000615542,0.000615542,0.000615542
577,1848.84,0.35644,0.25695,0.88549,0.97524,0.66667,0.66333,0.63923,0.33493,0.28531,0.87137,0.000614127,0.000614127,0.000614127
578,1852.26,0.36225,0.26303,0.91134,0.97354,0.66667,0.66333,0.63175,0.33845,0.26128,0.86909,0.000612712,0.000612712,0.000612712
579,1855.53,0.39502,0.27841,0.89973,0.97961,0.66667,0.66333,0.62779,0.34292,0.25831,0.86791,0.000611298,0.000611298,0.000611298
580,1858.82,0.34966,0.24987,0.87282,0.65216,0.66667,0.66333,0.63679,0.34279,0.2466,0.87244,0.000609883,0.000609883,0.000609883
581,1862.23,0.33617,0.25012,0.87989,0.65246,0.66667,0.66333,0.634,0.34922,0.26974,0.87664,0.000608468,0.000608468,0.000608468
582,1865.33,0.35568,0.25672,0.8881,0.64502,0.66667,0.66333,0.63749,0.35295,0.29294,0.87534,0.000607053,0.000607053,0.000607053
583,1868.48,0.34,0.24574,0.85789,0.64047,0.66667,0.66333,0.63221,0.33776,0.29342,0.87036,0.000605639,0.000605639,0.000605639
584,1871.77,0.36296,0.26027,0.87852,0.64364,0.66489,0.66333,0.63431,0.33225,0.26826,0.86884,0.000604224,0.000604224,0.000604224
585,1875.14,0.32998,0.23486,0.87034,0.66667,0.66501,0.66333,0.63591,0.33592,0.26526,0.87097,0.000602809,0.000602809,0.000602809
586,1878.23,0.35921,0.24634,0.88149,0.64532,0.66462,0.66333,0.64254,0.34082,0.26497,0.87021,0.000601395,0.000601395,0.000601395
587,1881.31,0.33862,0.24332,0.86285,0.64811,0.66571,0.66333,0.63619,0.3522,0.26566,0.87274,0.00059998,0.00059998,0.00059998
588,1884.41,0.3575,0.26358,0.8966,0.98372,0.66667,0.66333,0.6374,0.36998,0.26958,0.87861,0.000598565,0.000598565,0.000598565
589,1887.5,0.36309,0.25477,0.88157,0.98652,0.66667,0.66333,0.63433,0.36803,0.25554,0.87663,0.000597151,0.000597151,0.000597151
590,1890.91,0.34423,0.26039,0.87448,0.98845,0.66667,0.66333,0.63281,0.36385,0.23322,0.8764,0.000595736,0.000595736,0.000595736
591,1894.26,0.34888,0.24724,0.87469,0.99179,0.66667,0.66333,0.63898,0.36661,0.2291,0.87763,0.000594321,0.000594321,0.000594321
592,1897.48,0.3533,0.24666,0.88106,0.65435,0.66667,0.66333,0.64041,0.35301,0.25226,0.87776,0.000592906,0.000592906,0.000592906
593,1900.87,0.34425,0.24759,0.87238,0.65099,0.66667,0.66333,0.64787,0.35338,0.26051,0.8753,0.000591492,0.000591492,0.000591492
594,1904.07,0.35469,0.24755,0.88429,0.6497,0.66667,0.66333,0.63763,0.3592,0.27634,0.87298,0.000590077,0.000590077,0.000590077
595,1907.62,0.35231,0.25869,0.86994,0.98829,0.66667,0.66333,0.63431,0.35422,0.25155,0.87857,0.000588662,0.000588662,0.000588662
596,1911.02,0.35241,0.25878,0.87888,0.99392,0.66667,0.66333,0.63333,0.36078,0.23394,0.88263,0.000587248,0.000587248,0.000587248
597,1914.44,0.35729,0.26525,0.88511,0.99403,0.66667,0.66333,0.6323,0.36135,0.23411,0.87827,0.000585833,0.000585833,0.000585833
